host_time,seq,t_ms,setA,velA,pwmA,setB,velB,pwmB,setC,velC,pwmC
0.0131,5297,28615,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.0131,5298,28620,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.0131,5299,28625,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.0131,5300,28630,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.0131,5301,28635,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.0131,5302,28640,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.0131,5303,28645,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.0131,5304,28650,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.0783,5306,28660,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.0783,5307,28665,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.0783,5308,28670,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.0783,5309,28675,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.0783,5310,28680,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.0783,5311,28685,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.0783,5312,28690,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.0783,5313,28695,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.1341,5314,28700,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.1341,5315,28705,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.1341,5316,28710,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.1341,5317,28715,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.1341,5318,28720,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.1341,5319,28725,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.1341,5320,28730,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.1341,5321,28735,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.1341,5322,28740,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.1341,5323,28745,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.1341,5324,28750,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.1341,5325,28755,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.1341,5326,28760,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.1341,5327,28765,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.1341,5328,28770,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.1341,5329,28775,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.1851,5330,28780,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.1851,5331,28785,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.1851,5332,28790,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.1851,5333,28795,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.1851,5334,28800,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.1851,5335,28805,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.1851,5336,28810,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.1851,5337,28815,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.2470,5338,28820,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.2470,5339,28825,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.2470,5340,28830,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.2470,5341,28835,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.2470,5342,28840,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.2470,5343,28845,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.2470,5344,28850,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.2470,5345,28855,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.3085,5346,28860,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.3085,5347,28865,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.3085,5348,28870,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.3085,5349,28875,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.3085,5350,28880,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.3085,5351,28885,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.3085,5352,28890,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.3085,5353,28895,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.3085,5354,28900,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.3085,5355,28905,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.3085,5356,28910,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.3085,5357,28915,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.3085,5358,28920,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.3085,5359,28925,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.3085,5360,28930,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.3085,5361,28935,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.3710,5362,28940,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.3710,5363,28945,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.3710,5364,28950,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.3710,5365,28955,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.3710,5366,28960,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.3710,5367,28965,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.3710,5368,28970,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.3710,5369,28975,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.4354,5370,28980,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.4354,5371,28985,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.4354,5372,28990,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.4354,5373,28995,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.4354,5374,29000,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.4354,5375,29005,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.4354,5376,29010,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.4354,5377,29015,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.4354,5378,29020,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.4354,5379,29025,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.4354,5380,29030,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.4354,5381,29035,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.4354,5382,29040,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.4354,5383,29045,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.4354,5384,29050,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.4354,5385,29055,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.4968,5386,29060,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.4968,5387,29065,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.4968,5388,29070,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.4968,5389,29075,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.4968,5390,29080,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.4968,5391,29085,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.4968,5392,29090,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.4968,5393,29095,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.4968,5394,29100,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.4968,5395,29105,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.4968,5396,29110,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.4968,5397,29115,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.4968,5398,29120,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.4968,5399,29125,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.4968,5400,29130,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.4968,5401,29135,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.5587,5402,29140,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.5587,5403,29145,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.5587,5404,29150,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.5587,5405,29155,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.5587,5406,29160,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.5587,5407,29165,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.5587,5408,29170,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.5587,5409,29175,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.6222,5410,29180,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.6222,5411,29185,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.6222,5412,29190,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.6222,5413,29195,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.6222,5414,29200,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.6222,5415,29205,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.6222,5416,29210,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.6222,5417,29215,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.6232,5418,29220,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.6232,5419,29225,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.6232,5420,29230,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.6232,5421,29235,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.6232,5422,29240,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.6232,5423,29245,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.6232,5424,29250,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.6232,5425,29255,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.6818,5426,29260,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.6818,5427,29265,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.6818,5428,29270,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.6818,5429,29275,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.6818,5430,29280,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.6818,5431,29285,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.6818,5432,29290,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.6818,5433,29295,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.7431,5434,29300,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.7431,5435,29305,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.7431,5436,29310,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.7431,5437,29315,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.7431,5438,29320,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.7431,5439,29325,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.7431,5440,29330,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.7431,5441,29335,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.7431,5442,29340,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.7431,5443,29345,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.7431,5444,29350,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.7431,5445,29355,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.7431,5446,29360,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.7431,5447,29365,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.7431,5448,29370,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.7431,5449,29375,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.8086,5450,29380,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.8086,5451,29385,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.8086,5452,29390,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.8086,5453,29395,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.8086,5454,29400,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.8086,5455,29405,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.8086,5456,29410,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.8086,5457,29415,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.8658,5458,29420,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.8658,5459,29425,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.8658,5460,29430,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.8658,5461,29435,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.8658,5462,29440,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.8658,5463,29445,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.8658,5464,29450,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.8658,5465,29455,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.8668,5466,29460,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.8668,5467,29465,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.8668,5468,29470,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.8668,5469,29475,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.8668,5470,29480,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.8668,5471,29485,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.8668,5472,29490,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.8668,5473,29495,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.9313,5474,29500,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.9313,5475,29505,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.9313,5476,29510,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.9313,5477,29515,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.9313,5478,29520,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.9313,5479,29525,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.9313,5480,29530,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.9313,5481,29535,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.9942,5482,29540,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.9942,5483,29545,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.9942,5484,29550,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.9942,5485,29555,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.9942,5486,29560,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.9942,5487,29565,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.9942,5488,29570,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.9942,5489,29575,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.9942,5490,29580,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.9942,5491,29585,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.9942,5492,29590,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.9942,5493,29595,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.9942,5494,29600,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.9942,5495,29605,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.9942,5496,29610,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
0.9942,5497,29615,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
1.0519,5498,29620,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
1.0519,5499,29625,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
1.0519,5500,29630,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
1.0519,5501,29635,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
1.0519,5502,29640,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
1.0519,5503,29645,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
1.0519,5504,29650,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
1.0519,5505,29655,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
1.1141,5506,29660,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
1.1141,5507,29665,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
1.1141,5508,29670,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
1.1141,5509,29675,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
1.1141,5510,29680,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
1.1141,5511,29685,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
1.1141,5512,29690,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
1.1141,5513,29695,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
1.1141,5514,29700,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
1.1141,5515,29705,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
1.1141,5516,29710,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
1.1141,5517,29715,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
1.1141,5518,29720,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
1.1141,5519,29725,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
1.1141,5520,29730,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
1.1141,5521,29735,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
1.1742,5522,29740,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
1.1742,5523,29745,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
1.1742,5524,29750,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
1.1742,5525,29755,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
1.1742,5526,29760,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
1.1742,5527,29765,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
1.1742,5528,29770,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
1.1742,5529,29775,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
1.1742,5530,29780,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
1.1742,5531,29785,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
1.1742,5532,29790,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
1.1742,5533,29795,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
1.1742,5534,29800,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
1.1742,5535,29805,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
1.1742,5536,29810,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
1.1742,5537,29815,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
1.2277,5538,29820,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
1.2277,5539,29825,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
1.2277,5540,29830,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
1.2277,5541,29835,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
1.2277,5542,29840,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
1.2277,5543,29845,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
1.2277,5544,29850,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
1.2277,5545,29855,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
1.2928,5546,29860,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
1.2928,5547,29865,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
1.2928,5548,29870,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
1.2928,5549,29875,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
1.2928,5550,29880,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
1.2928,5551,29885,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
1.2928,5552,29890,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
1.2928,5553,29895,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
1.3469,5554,29900,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
1.3469,5555,29905,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
1.3469,5556,29910,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
1.3469,5557,29915,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
1.3469,5558,29920,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
1.3469,5559,29925,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
1.3469,5560,29930,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
1.3469,5561,29935,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
1.3469,5562,29940,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
1.3469,5563,29945,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
1.3469,5564,29950,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
1.3469,5565,29955,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
1.3469,5566,29960,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
1.3469,5567,29965,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
1.3469,5568,29970,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
1.3469,5569,29975,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
1.3948,5570,29980,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
1.3948,5571,29985,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
1.3948,5572,29990,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
1.3948,5573,29995,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
1.3948,5574,30000,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
1.3948,5575,30005,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
1.3948,5576,30010,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
1.3948,5577,30015,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
1.4643,5578,30020,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
1.4643,5579,30025,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
1.4643,5580,30030,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
1.4643,5581,30035,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
1.4643,5582,30040,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
1.4643,5583,30045,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
1.4643,5584,30050,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
1.4643,5585,30055,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
1.4643,5586,30060,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
1.4643,5587,30065,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
1.4643,5588,30070,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
1.4643,5589,30075,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
1.4643,5590,30080,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
1.4643,5591,30085,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
1.4643,5592,30090,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
1.4643,5593,30095,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
